;CID;LAC;RNC;LAT;LON;POS-RAT;DESC;SYS;LABEL;AZI;HEIGHT;BW
26001;39792;21017;02151;50.821389;19.050833;-1; Częstochowa, ul. Wręczycka - maszt T-Mobile [SLK:BT22979:2151:U2100-10737];3;39792;-1;-1;-1
26001;39793;21017;02151;50.821389;19.050833;-1; Częstochowa, ul. Wręczycka - maszt T-Mobile [SLK:BT22979:2151:U2100-10737];3;39793;-1;-1;-1
26001;39794;21017;02151;50.821389;19.050833;-1; Częstochowa, ul. Wręczycka - maszt T-Mobile [SLK:BT22979:2151:U2100-10762];3;39794;-1;-1;-1
26001;39795;21017;02151;50.821389;19.050833;-1; Częstochowa, ul. Wręczycka - maszt T-Mobile [SLK:BT22979:2151:U2100-10762];3;39795;-1;-1;-1
26001;39796;21017;02151;50.821389;19.050833;-1; Częstochowa, ul. Wręczycka - maszt T-Mobile [SLK:BT22979:2151:U2100-10762];3;39796;-1;-1;-1
26001;39801;21001;02152;50.244167;18.990278;-1; Katowice, ul. Wincentego Pola 65 - KWK Wujek - ceglany komin [SLK:BT22980:2152:U2100-10737];3;39801;-1;-1;-1
26001;39802;21001;02152;50.244167;18.990278;-1; Katowice, ul. Wincentego Pola 65 - KWK Wujek - ceglany komin [SLK:BT22980:2152:U2100-10737];3;39802;-1;-1;-1
26001;39803;21001;02152;50.244167;18.990278;-1; Katowice, ul. Wincentego Pola 65 - KWK Wujek - ceglany komin [SLK:BT22980:2152:U2100-10737];3;39803;-1;-1;-1
26001;39804;21001;02152;50.244167;18.990278;-1; Katowice, ul. Wincentego Pola 65 - KWK Wujek - ceglany komin [SLK:BT22980:2152:U2100-10762];3;39804;-1;-1;-1
26001;39805;21001;02152;50.244167;18.990278;-1; Katowice, ul. Wincentego Pola 65 - KWK Wujek - ceglany komin [SLK:BT22980:2152:U2100-10762];3;39805;-1;-1;-1
26001;39806;21001;02152;50.244167;18.990278;-1; Katowice, ul. Wincentego Pola 65 - KWK Wujek - ceglany komin [SLK:BT22980:2152:U2100-10762];3;39806;-1;-1;-1
26001;39841;21811;02151;50.870556;19.462500;-1; Garnek, ul. Lisia - maszt własny [SLK:BT22984:2151:U2100-10737];3;39841;-1;-1;-1
26001;39842;21811;02151;50.870556;19.462500;-1; Garnek, ul. Lisia - maszt własny [SLK:BT22984:2151:U2100-10737];3;39842;-1;-1;-1
26001;39843;21811;02151;50.870556;19.462500;-1; Garnek, ul. Lisia - maszt własny [SLK:BT22984:2151:U2100-10737];3;39843;-1;-1;-1
26001;39844;21811;02151;50.870556;19.462500;-1; Garnek, ul. Lisia - maszt własny [SLK:BT22984:2151:U2100-10762];3;39844;-1;-1;-1
26001;39845;21811;02151;50.870556;19.462500;-1; Garnek, ul. Lisia - maszt własny [SLK:BT22984:2151:U2100-10762];3;39845;-1;-1;-1
26001;39846;21811;02151;50.870556;19.462500;-1; Garnek, ul. Lisia - maszt własny [SLK:BT22984:2151:U2100-10762];3;39846;-1;-1;-1
26001;40031;21811;0;50.659167;19.821667;-1; Bógdał, maszt własny przy linii kolejowej nr 64 [SLK:BT24003:G900];1;40031;-1;-1;-1
26001;40032;21811;0;50.659167;19.821667;-1; Bógdał, maszt własny przy linii kolejowej nr 64 [SLK:BT24003:G900];1;40032;-1;-1;-1
26001;40033;21811;0;50.659167;19.821667;-1; Bógdał, maszt własny przy linii kolejowej nr 64 [SLK:BT24003:G900];1;40033;-1;-1;-1
26001;40034;21811;02151;50.659167;19.821667;-1; Bógdał, maszt własny przy linii kolejowej nr 64 [SLK:BT24003:2151:U900-3030];3;40034;-1;-1;-1
26001;40035;21811;02151;50.659167;19.821667;-1; Bógdał, maszt własny przy linii kolejowej nr 64 [SLK:BT24003:2151:U900-3030];3;40035;-1;-1;-1
26001;40036;21811;02151;50.659167;19.821667;-1; Bógdał, maszt własny przy linii kolejowej nr 64 [SLK:BT24003:2151:U900-3030];3;40036;-1;-1;-1
26001;40040;21811;0;50.475000;19.642778;-1; Biskupice (Pilica), maszt T-Mobile [SLK:BT24004:G900];1;40040;-1;-1;-1
26001;40041;21811;0;50.475000;19.642778;-1; Biskupice (Pilica), maszt T-Mobile [SLK:BT24004:G900];1;40041;-1;-1;-1
26001;40042;21811;0;50.475000;19.642778;-1; Biskupice (Pilica), maszt T-Mobile [SLK:BT24004:G900];1;40042;-1;-1;-1
26001;40043;21811;0;50.475000;19.642778;-1; Biskupice (Pilica), maszt T-Mobile [SLK:BT24004:G900];1;40043;-1;-1;-1
26001;40044;21811;02151;50.475000;19.642778;-1; Biskupice (Pilica), maszt T-Mobile [SLK:BT24004:2151:U900-3030];3;40044;-1;-1;-1
26001;40045;21811;02151;50.475000;19.642778;-1; Biskupice (Pilica), maszt T-Mobile [SLK:BT24004:2151:U900-3030];3;40045;-1;-1;-1
26001;40046;21811;02151;50.475000;19.642778;-1; Biskupice (Pilica), maszt T-Mobile [SLK:BT24004:2151:U900-3030];3;40046;-1;-1;-1
26001;40061;21009;0;50.119444;19.186944;-1; Chełm Śląski, ul. Techników 16 - dach bloku mieszkalnego [SLK:BT24006:G900];1;40061;-1;-1;-1
26001;40062;21009;0;50.119444;19.186944;-1; Chełm Śląski, ul. Techników 16 - dach bloku mieszkalnego [SLK:BT24006:G900];1;40062;-1;-1;-1
26001;40063;21009;0;50.119444;19.186944;-1; Chełm Śląski, ul. Techników 16 - dach bloku mieszkalnego [SLK:BT24006:G900];1;40063;-1;-1;-1
26001;40064;21405;02152;50.119444;19.186944;-1; Chełm Śląski, ul. Techników 16 - dach bloku mieszkalnego [SLK:BT24006:2152:U900-3030];3;40064;-1;-1;-1
26001;40065;21405;02152;50.119444;19.186944;-1; Chełm Śląski, ul. Techników 16 - dach bloku mieszkalnego [SLK:BT24006:2152:U900-3030];3;40065;-1;-1;-1
26001;40066;21405;02152;50.119444;19.186944;-1; Chełm Śląski, ul. Techników 16 - dach bloku mieszkalnego [SLK:BT24006:2152:U900-3030];3;40066;-1;-1;-1
26001;40111;21811;0;50.672778;19.357222;-1; Suliszowice, maszt telekomunikacyjny [SLK:BT24011:G900];1;40111;-1;-1;-1
26001;40112;21811;0;50.672778;19.357222;-1; Suliszowice, maszt telekomunikacyjny [SLK:BT24011:G900];1;40112;-1;-1;-1
26001;40113;21811;0;50.672778;19.357222;-1; Suliszowice, maszt telekomunikacyjny [SLK:BT24011:G900];1;40113;-1;-1;-1
26001;40114;21811;02151;50.672778;19.357222;-1; Suliszowice, maszt telekomunikacyjny [SLK:BT24011:2151:U900-3030];3;40114;-1;-1;-1
26001;40115;21811;02151;50.672778;19.357222;-1; Suliszowice, maszt telekomunikacyjny [SLK:BT24011:2151:U900-3030];3;40115;-1;-1;-1
26001;40116;21811;02151;50.672778;19.357222;-1; Suliszowice, maszt telekomunikacyjny [SLK:BT24011:2151:U900-3030];3;40116;-1;-1;-1
26001;40121;21811;0;50.808333;19.382778;-1; Mokrzesz, maszt PTK Centertel [SLK:BT24012:G900];1;40121;-1;-1;-1
26001;40122;21811;0;50.808333;19.382778;-1; Mokrzesz, maszt PTK Centertel [SLK:BT24012:G900];1;40122;-1;-1;-1
26001;40123;21811;0;50.808333;19.382778;-1; Mokrzesz, maszt PTK Centertel [SLK:BT24012:G900];1;40123;-1;-1;-1
26001;40124;21811;02151;50.808333;19.382778;-1; Mokrzesz, maszt PTK Centertel [SLK:BT24012:2151:U900-3030];3;40124;-1;-1;-1
26001;40125;21811;02151;50.808333;19.382778;-1; Mokrzesz, maszt PTK Centertel [SLK:BT24012:2151:U900-3030];3;40125;-1;-1;-1
26001;40126;21811;02151;50.808333;19.382778;-1; Mokrzesz, maszt PTK Centertel [SLK:BT24012:2151:U900-3030];3;40126;-1;-1;-1
26001;40161;21002;0;50.230000;19.115833;-1; Mysłowice, ul. Mikołowska 41 - na budynku hurtowni piwa [SLK:BT24016:G900];1;40161;-1;-1;-1
26001;40162;21002;0;50.230000;19.115833;-1; Mysłowice, ul. Mikołowska 41 - na budynku hurtowni piwa [SLK:BT24016:G900];1;40162;-1;-1;-1
26001;40164;21002;02152;50.230000;19.115833;-1; Mysłowice, ul. Mikołowska 41 - na budynku hurtowni piwa [SLK:BT24016:2152:U900-3030];3;40164;-1;-1;-1
26001;40165;21002;02152;50.230000;19.115833;-1; Mysłowice, ul. Mikołowska 41 - na budynku hurtowni piwa [SLK:BT24016:2152:U900-3030];3;40165;-1;-1;-1
26001;40181;21405;0;50.081944;19.162778;-1; Bieruń, ul. Granitowa 16 - elewacja wieży wyciągowej [SLK:BT24018:G900];1;40181;-1;-1;-1
26001;40182;21405;0;50.081944;19.162778;-1; Bieruń, ul. Granitowa 16 - elewacja wieży wyciągowej [SLK:BT24018:G900];1;40182;-1;-1;-1
26001;40183;21405;0;50.081944;19.162778;-1; Bieruń, ul. Granitowa 16 - elewacja wieży wyciągowej [SLK:BT24018:G900];1;40183;-1;-1;-1
26001;40184;21405;02152;50.081944;19.162778;-1; Bieruń, ul. Granitowa 16 - elewacja wieży wyciągowej [SLK:BT24018:2152:U900-3030];3;40184;-1;-1;-1
26001;40185;21405;02152;50.081944;19.162778;-1; Bieruń, ul. Granitowa 16 - elewacja wieży wyciągowej [SLK:BT24018:2152:U900-3030];3;40185;-1;-1;-1
26001;40186;21405;02152;50.081944;19.162778;-1; Bieruń, ul. Granitowa 16 - elewacja wieży wyciągowej [SLK:BT24018:2152:U900-3030];3;40186;-1;-1;-1
26001;40221;21405;0;50.058333;19.076944;-1; Bojszowy, ul. Pancerniaków 83 - maszt własny [SLK:BT24022:G900];1;40221;-1;-1;-1
26001;40222;21405;0;50.058333;19.076944;-1; Bojszowy, ul. Pancerniaków 83 - maszt własny [SLK:BT24022:G900];1;40222;-1;-1;-1
26001;40223;21405;0;50.058333;19.076944;-1; Bojszowy, ul. Pancerniaków 83 - maszt własny [SLK:BT24022:G900];1;40223;-1;-1;-1
26001;40224;21405;02152;50.058333;19.076944;-1; Bojszowy, ul. Pancerniaków 83 - maszt własny [SLK:BT24022:2152:U900-3030];3;40224;-1;-1;-1
26001;40225;21405;02152;50.058333;19.076944;-1; Bojszowy, ul. Pancerniaków 83 - maszt własny [SLK:BT24022:2152:U900-3030];3;40225;-1;-1;-1
26001;40226;21405;02152;50.058333;19.076944;-1; Bojszowy, ul. Pancerniaków 83 - maszt własny [SLK:BT24022:2152:U900-3030];3;40226;-1;-1;-1
26001;40251;21024;0;50.861389;19.613611;-1; Soborzyce, maszt własny na terenie OSP [SLK:BT24025:G900];1;40251;-1;-1;-1
26001;40252;21024;0;50.861389;19.613611;-1; Soborzyce, maszt własny na terenie OSP [SLK:BT24025:G900];1;40252;-1;-1;-1
26001;40253;21024;0;50.861389;19.613611;-1; Soborzyce, maszt własny na terenie OSP [SLK:BT24025:G900];1;40253;-1;-1;-1
26001;40254;21811;02151;50.861389;19.613611;-1; Soborzyce, maszt własny na terenie OSP [SLK:BT24025:2151:U900-3030];3;40254;-1;-1;-1
26001;40255;21811;02151;50.861389;19.613611;-1; Soborzyce, maszt własny na terenie OSP [SLK:BT24025:2151:U900-3030];3;40255;-1;-1;-1
26001;40256;21811;02151;50.861389;19.613611;-1; Soborzyce, maszt własny na terenie OSP [SLK:BT24025:2151:U900-3030];3;40256;-1;-1;-1
26001;40261;21002;0;50.242222;19.156944;-1; Sosnowiec, ul. Wojska Polskiego 6 - komin KWK Niwka-Modrzejów [SLK:BT24026:G900];1;40261;-1;-1;-1
26001;40262;21002;0;50.242222;19.156944;-1; Sosnowiec, ul. Wojska Polskiego 6 - komin KWK Niwka-Modrzejów [SLK:BT24026:G900];1;40262;-1;-1;-1
26001;40263;21002;0;50.242222;19.156944;-1; Sosnowiec, ul. Wojska Polskiego 6 - komin KWK Niwka-Modrzejów [SLK:BT24026:G900];1;40263;-1;-1;-1
26001;40264;21002;02152;50.242222;19.156944;-1; Sosnowiec, ul. Wojska Polskiego 6 - komin KWK Niwka-Modrzejów [SLK:BT24026:2152:U900-3030];3;40264;-1;-1;-1
26001;40265;21002;02152;50.242222;19.156944;-1; Sosnowiec, ul. Wojska Polskiego 6 - komin KWK Niwka-Modrzejów [SLK:BT24026:2152:U900-3030];3;40265;-1;-1;-1
26001;40266;21002;02152;50.242222;19.156944;-1; Sosnowiec, ul. Wojska Polskiego 6 - komin KWK Niwka-Modrzejów [SLK:BT24026:2152:U900-3030];3;40266;-1;-1;-1
26001;40281;21002;0;50.286111;19.102222;-1; Sosnowiec, al. Roździeńskiego - słup energetyczny obok C.H. Real [SLK:BT24028:G900];1;40281;-1;-1;-1
26001;40282;21002;0;50.286111;19.102222;-1; Sosnowiec, al. Roździeńskiego - słup energetyczny obok C.H. Real [SLK:BT24028:G900];1;40282;-1;-1;-1
26001;40283;21002;0;50.286111;19.102222;-1; Sosnowiec, al. Roździeńskiego - słup energetyczny obok C.H. Real [SLK:BT24028:G900];1;40283;-1;-1;-1
26001;40284;21002;02152;50.286111;19.102222;-1; Sosnowiec, al. Roździeńskiego - słup energetyczny obok C.H. Real [SLK:BT24028:2152:U900-3030];3;40284;-1;-1;-1
26001;40285;21002;02152;50.286111;19.102222;-1; Sosnowiec, al. Roździeńskiego - słup energetyczny obok C.H. Real [SLK:BT24028:2152:U900-3030];3;40285;-1;-1;-1
26001;40286;21002;02152;50.286111;19.102222;-1; Sosnowiec, al. Roździeńskiego - słup energetyczny obok C.H. Real [SLK:BT24028:2152:U900-3030];3;40286;-1;-1;-1
26001;40291;21002;0;50.289167;19.152500;-1; Sosnowiec, ul. Staszica 8b - Centrum Handlowe Plejada - pylon reklamowy [SLK:BT24029:G900];1;40291;-1;-1;-1
26001;40292;21002;0;50.289167;19.152500;-1; Sosnowiec, ul. Staszica 8b - Centrum Handlowe Plejada - pylon reklamowy [SLK:BT24029:G900];1;40292;-1;-1;-1
26001;40293;21002;0;50.289167;19.152500;-1; Sosnowiec, ul. Staszica 8b - Centrum Handlowe Plejada - pylon reklamowy [SLK:BT24029:G900];1;40293;-1;-1;-1
26001;40294;21002;02152;50.289167;19.152500;-1; Sosnowiec, ul. Staszica 8b - Centrum Handlowe Plejada - pylon reklamowy [SLK:BT24029:2152:U900-3030];3;40294;-1;-1;-1
26001;40295;21002;02152;50.289167;19.152500;-1; Sosnowiec, ul. Staszica 8b - Centrum Handlowe Plejada - pylon reklamowy [SLK:BT24029:2152:U900-3030];3;40295;-1;-1;-1
26001;40296;21002;02152;50.289167;19.152500;-1; Sosnowiec, ul. Staszica 8b - Centrum Handlowe Plejada - pylon reklamowy [SLK:BT24029:2152:U900-3030];3;40296;-1;-1;-1
26001;40311;21405;0;49.826111;19.031389;-1; Bielsko-Biała, ul. Piastowska 40 - dach Starostwa Powiatowego [SLK:BT24031:G900];1;40311;-1;-1;-1
26001;40312;21405;0;49.826111;19.031389;-1; Bielsko-Biała, ul. Piastowska 40 - dach Starostwa Powiatowego [SLK:BT24031:G900];1;40312;-1;-1;-1
26001;40313;21405;0;49.826111;19.031389;-1; Bielsko-Biała, ul. Piastowska 40 - dach Starostwa Powiatowego [SLK:BT24031:G900];1;40313;-1;-1;-1
26001;40314;21405;02152;49.826111;19.031389;-1; Bielsko-Biała, ul. Piastowska 40 - dach Starostwa Powiatowego [SLK:BT24031:2152:U900-3030];3;40314;-1;-1;-1
26001;40315;21405;02152;49.826111;19.031389;-1; Bielsko-Biała, ul. Piastowska 40 - dach Starostwa Powiatowego [SLK:BT24031:2152:U900-3030];3;40315;-1;-1;-1
26001;40316;21405;02152;49.826111;19.031389;-1; Bielsko-Biała, ul. Piastowska 40 - dach Starostwa Powiatowego [SLK:BT24031:2152:U900-3030];3;40316;-1;-1;-1
26001;40371;21018;0;49.691667;19.200556;-1; Żywiec, ul. Żeromskiego 7 - maszt na budynku ZOZ [SLK:BT24037:G900];1;40371;-1;-1;-1
26001;40372;21018;0;49.691667;19.200556;-1; Żywiec, ul. Żeromskiego 7 - maszt na budynku ZOZ [SLK:BT24037:G900];1;40372;-1;-1;-1
26001;40373;21018;0;49.691667;19.200556;-1; Żywiec, ul. Żeromskiego 7 - maszt na budynku ZOZ [SLK:BT24037:G900];1;40373;-1;-1;-1
26001;40374;21018;02152;49.691667;19.200556;-1; Żywiec, ul. Żeromskiego 7 - maszt na budynku ZOZ [SLK:BT24037:2152:U900-3030];3;40374;-1;-1;-1
26001;40375;21018;02152;49.691667;19.200556;-1; Żywiec, ul. Żeromskiego 7 - maszt na budynku ZOZ [SLK:BT24037:2152:U900-3030];3;40375;-1;-1;-1
26001;40376;21018;02152;49.691667;19.200556;-1; Żywiec, ul. Żeromskiego 7 - maszt na budynku ZOZ [SLK:BT24037:2152:U900-3030];3;40376;-1;-1;-1
26001;40381;21025;0;50.275833;18.865833;-1; Ruda Śląska, ul. 1 Maja 310 - centrum handlowe Plaza [SLK:BT24038:G900];1;40381;-1;-1;-1
26001;40382;21025;0;50.275833;18.865833;-1; Ruda Śląska, ul. 1 Maja 310 - centrum handlowe Plaza [SLK:BT24038:G900];1;40382;-1;-1;-1
26001;40383;21025;0;50.275833;18.865833;-1; Ruda Śląska, ul. 1 Maja 310 - centrum handlowe Plaza [SLK:BT24038:G900];1;40383;-1;-1;-1
26001;40384;21025;02152;50.275833;18.865833;-1; Ruda Śląska, ul. 1 Maja 310 - centrum handlowe Plaza [SLK:BT24038:2152:U900-3030];3;40384;-1;-1;-1
26001;40385;21025;02152;50.275833;18.865833;-1; Ruda Śląska, ul. 1 Maja 310 - centrum handlowe Plaza [SLK:BT24038:2152:U900-3030];3;40385;-1;-1;-1
26001;40386;21025;02152;50.275833;18.865833;-1; Ruda Śląska, ul. 1 Maja 310 - centrum handlowe Plaza [SLK:BT24038:2152:U900-3030];3;40386;-1;-1;-1
26001;40411;21001;0;50.308333;18.890833;-1; Świętochłowice, ul. Chorzowska 134b [SLK:BT24041:G900];1;40411;-1;-1;-1
26001;40412;21001;0;50.308333;18.890833;-1; Świętochłowice, ul. Chorzowska 134b [SLK:BT24041:G900];1;40412;-1;-1;-1
26001;40413;21001;0;50.308333;18.890833;-1; Świętochłowice, ul. Chorzowska 134b [SLK:BT24041:G900];1;40413;-1;-1;-1
26001;40414;21001;02152;50.308333;18.890833;-1; Świętochłowice, ul. Chorzowska 134b [SLK:BT24041:2152:U900-3030];3;40414;-1;-1;-1
26001;40415;21001;02152;50.308333;18.890833;-1; Świętochłowice, ul. Chorzowska 134b [SLK:BT24041:2152:U900-3030];3;40415;-1;-1;-1
26001;40416;21001;02152;50.308333;18.890833;-1; Świętochłowice, ul. Chorzowska 134b [SLK:BT24041:2152:U900-3030];3;40416;-1;-1;-1
26001;40421;21018;0;49.541111;19.319167;-1; Korbielów, Hala Miziowa - schronisko PTTK [SLK:BT24042:G900];1;40421;-1;-1;-1
26001;40471;21001;0;50.258611;19.036944;-1; Katowice, ul. 1 Maja 3 - budynek Hotelu Senator [SLK:BT24047:G900];1;40471;-1;-1;-1
26001;40472;21001;0;50.258611;19.036944;-1; Katowice, ul. 1 Maja 3 - budynek Hotelu Senator [SLK:BT24047:G900];1;40472;-1;-1;-1
26001;40473;21001;0;50.258611;19.036944;-1; Katowice, ul. 1 Maja 3 - budynek Hotelu Senator [SLK:BT24047:G900];1;40473;-1;-1;-1
26001;40474;21001;0;50.258611;19.036944;-1; Katowice, ul. 1 Maja 3 - budynek Hotelu Senator [SLK:BT24047:G1800];1;40474;-1;-1;-1
26001;40475;21001;0;50.258611;19.036944;-1; Katowice, ul. 1 Maja 3 - budynek Hotelu Senator [SLK:BT24047:G1800];1;40475;-1;-1;-1
26001;40476;21001;0;50.258611;19.036944;-1; Katowice, ul. 1 Maja 3 - budynek Hotelu Senator [SLK:BT24047:G1800];1;40476;-1;-1;-1
26001;40477;21001;02152;50.258611;19.036944;-1; Katowice, ul. 1 Maja 3 - budynek Hotelu Senator [SLK:BT24047:2152:U900-3030];3;40477;-1;-1;-1
26001;40478;21001;02152;50.258611;19.036944;-1; Katowice, ul. 1 Maja 3 - budynek Hotelu Senator [SLK:BT24047:2152:U900-3030];3;40478;-1;-1;-1
26001;40479;21001;02152;50.258611;19.036944;-1; Katowice, ul. 1 Maja 3 - budynek Hotelu Senator [SLK:BT24047:2152:U900-3030];3;40479;-1;-1;-1
26001;40494;21025;02152;50.287222;18.672500;-1; Gliwice, ul. Pszczyńska 37 - KOMAG [SLK:BT24049:2152:U900-3030];3;40494;-1;-1;-1
26001;40495;21025;02152;50.287222;18.672500;-1; Gliwice, ul. Pszczyńska 37 - KOMAG [SLK:BT24049:2152:U900-3030];3;40495;-1;-1;-1
26001;40496;21025;02152;50.287222;18.672500;-1; Gliwice, ul. Pszczyńska 37 - KOMAG [SLK:BT24049:2152:U900-3030];3;40496;-1;-1;-1
26001;40511;21017;0;50.812500;19.121667;-1; Częstochowa, al. NMP 26 - salon firmowy Plusa [SLK:BT24051:G900];1;40511;-1;-1;-1
26001;40512;21017;0;50.812500;19.121667;-1; Częstochowa, al. NMP 26 - salon firmowy Plusa [SLK:BT24051:G900];1;40512;-1;-1;-1
26001;40513;21017;0;50.812500;19.121667;-1; Częstochowa, al. NMP 26 - salon firmowy Plusa [SLK:BT24051:G900];1;40513;-1;-1;-1
26001;40621;21405;0;49.981667;18.929722;-1; Pszczyna, ul. Wodzisławska 2 - maszt własny - teren PKS [SLK:BT24062:G900];1;40621;-1;-1;-1
26001;40622;21405;0;49.981667;18.929722;-1; Pszczyna, ul. Wodzisławska 2 - maszt własny - teren PKS [SLK:BT24062:G900];1;40622;-1;-1;-1
26001;40623;21405;0;49.981667;18.929722;-1; Pszczyna, ul. Wodzisławska 2 - maszt własny - teren PKS [SLK:BT24062:G900];1;40623;-1;-1;-1
26001;40624;21405;02152;49.981667;18.929722;-1; Pszczyna, ul. Wodzisławska 2 - maszt własny - teren PKS [SLK:BT24062:2152:U900-3030];3;40624;-1;-1;-1
26001;40625;21405;02152;49.981667;18.929722;-1; Pszczyna, ul. Wodzisławska 2 - maszt własny - teren PKS [SLK:BT24062:2152:U900-3030];3;40625;-1;-1;-1
26001;40626;21405;02152;49.981667;18.929722;-1; Pszczyna, ul. Wodzisławska 2 - maszt własny - teren PKS [SLK:BT24062:2152:U900-3030];3;40626;-1;-1;-1
26001;40671;21018;0;49.765278;18.623889;-1; Cieszyn, ul. Graniczna 1 - budynek Urzędu Celnego [SLK:BT24067:G900];1;40671;-1;-1;-1
26001;40672;21018;0;49.765278;18.623889;-1; Cieszyn, ul. Graniczna 1 - budynek Urzędu Celnego [SLK:BT24067:G900];1;40672;-1;-1;-1
26001;40673;21018;0;49.765278;18.623889;-1; Cieszyn, ul. Graniczna 1 - budynek Urzędu Celnego [SLK:BT24067:G900];1;40673;-1;-1;-1
26001;40674;21018;0;49.765278;18.623889;-1; Cieszyn, ul. Graniczna 1 - budynek Urzędu Celnego [SLK:BT24067:G1800];1;40674;-1;-1;-1
26001;40675;21018;0;49.765278;18.623889;-1; Cieszyn, ul. Graniczna 1 - budynek Urzędu Celnego [SLK:BT24067:G1800];1;40675;-1;-1;-1
26001;40676;21018;0;49.765278;18.623889;-1; Cieszyn, ul. Graniczna 1 - budynek Urzędu Celnego [SLK:BT24067:G1800];1;40676;-1;-1;-1
26001;40681;21405;0;50.053333;18.954167;-1; Kobiór, maszt Orange przy DK1 [SLK:BT24068:G900];1;40681;-1;-1;-1
26001;40682;21405;0;50.053333;18.954167;-1; Kobiór, maszt Orange przy DK1 [SLK:BT24068:G900];1;40682;-1;-1;-1
26001;40684;21405;02152;50.053333;18.954167;-1; Kobiór, maszt Orange przy DK1 [SLK:BT24068:2152:U900-3030];3;40684;-1;-1;-1
26001;40685;21405;02152;50.053333;18.954167;-1; Kobiór, maszt Orange przy DK1 [SLK:BT24068:2152:U900-3030];3;40685;-1;-1;-1
26001;40691;21002;0;50.344167;18.983611;-1; Piekary Śląskie, ul. Wentylacyjna 14 - maszt własny [SLK:BT24069:G900];1;40691;-1;-1;-1
26001;40692;21002;0;50.344167;18.983611;-1; Piekary Śląskie, ul. Wentylacyjna 14 - maszt własny [SLK:BT24069:G900];1;40692;-1;-1;-1
26001;40693;21002;0;50.344167;18.983611;-1; Piekary Śląskie, ul. Wentylacyjna 14 - maszt własny [SLK:BT24069:G900];1;40693;-1;-1;-1
26001;40694;21002;0;50.344167;18.983611;-1; Piekary Śląskie, ul. Wentylacyjna 14 - maszt własny [SLK:BT24069:G1800];1;40694;-1;-1;-1
26001;40695;21002;0;50.344167;18.983611;-1; Piekary Śląskie, ul. Wentylacyjna 14 - maszt własny [SLK:BT24069:G1800];1;40695;-1;-1;-1
26001;40696;21002;0;50.344167;18.983611;-1; Piekary Śląskie, ul. Wentylacyjna 14 - maszt własny [SLK:BT24069:G1800];1;40696;-1;-1;-1
26001;40697;21021;02152;50.344167;18.983611;-1; Piekary Śląskie, ul. Wentylacyjna 14 - maszt własny [SLK:BT24069:2152:U900-3030];3;40697;-1;-1;-1
26001;40698;21021;02152;50.344167;18.983611;-1; Piekary Śląskie, ul. Wentylacyjna 14 - maszt własny [SLK:BT24069:2152:U900-3030];3;40698;-1;-1;-1
26001;40699;21021;02152;50.344167;18.983611;-1; Piekary Śląskie, ul. Wentylacyjna 14 - maszt własny [SLK:BT24069:2152:U900-3030];3;40699;-1;-1;-1
26001;40701;21002;0;50.339722;19.254722;-1; Dąbrowa Górnicza, ul. Kasprzaka - pylon reklamowy na terenie firmy KEM [SLK:BT24070:G900];1;40701;-1;-1;-1
26001;40702;21002;0;50.339722;19.254722;-1; Dąbrowa Górnicza, ul. Kasprzaka - pylon reklamowy na terenie firmy KEM [SLK:BT24070:G900];1;40702;-1;-1;-1
26001;40703;21002;0;50.339722;19.254722;-1; Dąbrowa Górnicza, ul. Kasprzaka - pylon reklamowy na terenie firmy KEM [SLK:BT24070:G900];1;40703;-1;-1;-1
26001;40707;21002;02152;50.339722;19.254722;-1; Dąbrowa Górnicza, ul. Kasprzaka - pylon reklamowy na terenie firmy KEM [SLK:BT24070:2152:U900-3030];3;40707;-1;-1;-1
26001;40708;21002;02152;50.339722;19.254722;-1; Dąbrowa Górnicza, ul. Kasprzaka - pylon reklamowy na terenie firmy KEM [SLK:BT24070:2152:U900-3030];3;40708;-1;-1;-1
26001;40709;21002;02152;50.339722;19.254722;-1; Dąbrowa Górnicza, ul. Kasprzaka - pylon reklamowy na terenie firmy KEM [SLK:BT24070:2152:U900-3030];3;40709;-1;-1;-1
26001;40711;21002;0;50.341111;19.221944;-1; Dąbrowa Górnicza, al. Zagłębia Dąbrowskiego 15 - maszt własny przy PKP [SLK:BT24071:G900];1;40711;-1;-1;-1
26001;40712;21002;0;50.341111;19.221944;-1; Dąbrowa Górnicza, al. Zagłębia Dąbrowskiego 15 - maszt własny przy PKP [SLK:BT24071:G900];1;40712;-1;-1;-1
26001;40713;21002;0;50.341111;19.221944;-1; Dąbrowa Górnicza, al. Zagłębia Dąbrowskiego 15 - maszt własny przy PKP [SLK:BT24071:G900];1;40713;-1;-1;-1
26001;40714;21002;0;50.341111;19.221944;-1; Dąbrowa Górnicza, al. Zagłębia Dąbrowskiego 15 - maszt własny przy PKP [SLK:BT24071:G1800];1;40714;-1;-1;-1
26001;40715;21002;0;50.341111;19.221944;-1; Dąbrowa Górnicza, al. Zagłębia Dąbrowskiego 15 - maszt własny przy PKP [SLK:BT24071:G1800];1;40715;-1;-1;-1
26001;40716;21002;0;50.341111;19.221944;-1; Dąbrowa Górnicza, al. Zagłębia Dąbrowskiego 15 - maszt własny przy PKP [SLK:BT24071:G1800];1;40716;-1;-1;-1
26001;40717;21002;02152;50.341111;19.221944;-1; Dąbrowa Górnicza, al. Zagłębia Dąbrowskiego 15 - maszt własny przy PKP [SLK:BT24071:2152:U900-3030];3;40717;-1;-1;-1
